UF_id;UF;Nome_UF;Nome_Microrregiao;Codigo Municipio Completo;Nome_Municipio;Codigo de Distrito Completo;Nome_Distrito;;;;
41;PR;Parana;Goioere;4120655;Quarto Centenario;412065505;Quarto Centenario;;;;
41;PR;Parana;Wenceslau Braz;4120705;Quatigua;412070505;Quatigua;;;;
41;PR;Parana;Curitiba;4120804;Quatro Barras;412080405;Quatro Barras;;;;
41;PR;Parana;Curitiba;4120804;Quatro Barras;412080410;Borda do Campo;;;;
41;PR;Parana;Toledo;4120853;Quatro Pontes;412085305;Quatro Pontes;;;;
41;PR;Parana;Guarapuava;4120903;Quedas do Iguacu;412090305;Quedas do Iguacu;;;;
41;PR;Parana;Paranavai;4121000;Querencia do Norte;412100005;Querencia do Norte;;;;
41;PR;Parana;Paranavai;4121000;Querencia do Norte;412100010;Icatu;;;;
41;PR;Parana;Paranavai;4121000;Querencia do Norte;412100015;Porto Brasilio;;;;
41;PR;Parana;Campo Mourao;4121109;Quinta do Sol;412110905;Quinta do Sol;;;;
41;PR;Parana;Campo Mourao;4121109;Quinta do Sol;412110910;Irapuan;;;;
41;PR;Parana;Rio Negro;4121208;Quitandinha;412120805;Quitandinha;;;;
41;PR;Parana;Rio Negro;4121208;Quitandinha;412120810;Doce Grande;;;;
41;PR;Parana;Rio Negro;4121208;Quitandinha;412120815;Pangare;;;;
41;PR;Parana;Foz do Iguacu;4121257;Ramilandia;412125705;Ramilandia;;;;
41;PR;Parana;Assai;4121307;Rancho Alegre;412130705;Rancho Alegre;;;;
41;PR;Parana;Goioere;4121356;Rancho Alegre D Oeste;412135605;Rancho Alegre D Oeste;;;;
41;PR;Parana;Capanema;4121406;Realeza;412140605;Realeza;;;;
41;PR;Parana;Capanema;4121406;Realeza;412140610;Maravilha;;;;
41;PR;Parana;Capanema;4121406;Realeza;412140615;Marmelandia;;;;
41;PR;Parana;Capanema;4121406;Realeza;412140620;Sao Roque;;;;
41;PR;Parana;Irati;4121505;Reboucas;412150505;Reboucas;;;;
41;PR;Parana;Francisco Beltrao;4121604;Renascenca;412160405;Renascenca;;;;
41;PR;Parana;Francisco Beltrao;4121604;Renascenca;412160410;Baulandia;;;;
41;PR;Parana;Francisco Beltrao;4121604;Renascenca;412160415;Canela;;;;
41;PR;Parana;Telemaco Borba;4121703;Reserva;412170305;Reserva;;;;
41;PR;Parana;Telemaco Borba;4121703;Reserva;412170310;Jose Lacerda;;;;
41;PR;Parana;Telemaco Borba;4121703;Reserva;412170315;Rio Novo;;;;
41;PR;Parana;Guarapuava;4121752;Reserva do Iguacu;412175205;Reserva do Iguacu;;;;
41;PR;Parana;Jacarezinho;4121802;Ribeirao Claro;412180205;Ribeirao Claro;;;;
41;PR;Parana;Jacarezinho;4121802;Ribeirao Claro;412180210;Cachoeira do Espirito Santo;;;;
41;PR;Parana;Cornelio Procopio;4121901;Ribeirao do Pinhal;412190105;Ribeirao do Pinhal;;;;
41;PR;Parana;Cornelio Procopio;4121901;Ribeirao do Pinhal;412190115;Triolandia;;;;
41;PR;Parana;Irati;4122008;Rio Azul;412200805;Rio Azul;;;;
41;PR;Parana;Faxinal;4122107;Rio Bom;412210705;Rio Bom;;;;
41;PR;Parana;Faxinal;4122107;Rio Bom;412210710;Santo Antonio do Palmital;;;;
41;PR;Parana;Guarapuava;4122156;Rio Bonito do Iguacu;412215605;Rio Bonito do Iguacu;;;;
41;PR;Parana;Guarapuava;4122156;Rio Bonito do Iguacu;412215610;Assentamento Ireno Alves dos Santos;;;;
41;PR;Parana;Guarapuava;4122156;Rio Bonito do Iguacu;412215615;Campo do Bugre;;;;
41;PR;Parana;Guarapuava;4122156;Rio Bonito do Iguacu;412215620;Linha Rosa;;;;
41;PR;Parana;Guarapuava;4122156;Rio Bonito do Iguacu;412215625;Pinhalzinho;;;;
41;PR;Parana;Ivaipora;4122172;Rio Branco do Ivai;412217205;Rio Branco do Ivai;;;;
41;PR;Parana;Curitiba;4122206;Rio Branco do Sul;412220605;Rio Branco do Sul;;;;
41;PR;Parana;Curitiba;4122206;Rio Branco do Sul;412220610;Acungui;;;;
41;PR;Parana;Rio Negro;4122305;Rio Negro;412230505;Rio Negro;;;;
41;PR;Parana;Londrina;4122404;Rolandia;412240405;Rolandia;;;;
41;PR;Parana;Londrina;4122404;Rolandia;412240410;Nossa Senhora da Aparecida;;;;
41;PR;Parana;Londrina;4122404;Rolandia;412240420;Sao Martinho;;;;
41;PR;Parana;Campo Mourao;4122503;Roncador;412250305;Roncador;;;;
41;PR;Parana;Campo Mourao;4122503;Roncador;412250310;Alto do Sao Joao;;;;
41;PR;Parana;Cianorte;4122602;Rondon;412260205;Rondon;;;;
41;PR;Parana;Ivaipora;4122651;Rosario do Ivai;412265105;Rosario do Ivai;;;;
41;PR;Parana;Apucarana;4122701;Sabaudia;412270105;Sabaudia;;;;
41;PR;Parana;Francisco Beltrao;4122800;Salgado Filho;412280005;Salgado Filho;;;;
41;PR;Parana;Francisco Beltrao;4122800;Salgado Filho;412280020;Tiradentes;;;;
41;PR;Parana;Wenceslau Braz;4122909;Salto do Itarare;412290905;Salto do Itarare;;;;
41;PR;Parana;Francisco Beltrao;4123006;Salto do Lontra;412300605;Salto do Lontra;;;;
41;PR;Parana;Cornelio Procopio;4123105;Santa Amelia;412310505;Santa Amelia;;;;
41;PR;Parana;Assai;4123204;Santa Cecilia do Pavao;412320405;Santa Cecilia do Pavao;;;;
41;PR;Parana;Paranavai;4123303;Santa Cruz de Monte Castelo;412330305;Santa Cruz de Monte Castelo;;;;
41;PR;Parana;Paranavai;4123303;Santa Cruz de Monte Castelo;412330310;Santa Esmeralda;;;;
41;PR;Parana;Astorga;4123402;Santa Fe;412340205;Santa Fe;;;;
41;PR;Parana;Toledo;4123501;Santa Helena;412350105;Santa Helena;;;;
41;PR;Parana;Toledo;4123501;Santa Helena;412350110;Sao Clemente;;;;
41;PR;Parana;Astorga;4123600;Santa Ines;412360005;Santa Ines;;;;
41;PR;Parana;Paranavai;4123709;Santa Isabel do Ivai;412370905;Santa Isabel do Ivai;;;;
41;PR;Parana;Paranavai;4123709;Santa Isabel do Ivai;412370915;Sao Jose do Ivai;;;;
41;PR;Parana;Capanema;4123808;Santa Izabel do Oeste;412380805;Santa Izabel do Oeste;;;;
41;PR;Parana;Capanema;4123808;Santa Izabel do Oeste;412380810;Anunciacao;;;;
41;PR;Parana;Capanema;4123808;Santa Izabel do Oeste;412380815;Jacutinga;;;;
41;PR;Parana;Capanema;4123808;Santa Izabel do Oeste;412380820;Rio da Prata;;;;
41;PR;Parana;Capanema;4123808;Santa Izabel do Oeste;412380825;Sarandi;;;;
41;PR;Parana;Capanema;4123808;Santa Izabel do Oeste;412380830;Uniao do Oeste;;;;
41;PR;Parana;Cascavel;4123824;Santa Lucia;412382405;Santa Lucia;;;;
41;PR;Parana;Pitanga;4123857;Santa Maria do Oeste;412385705;Santa Maria do Oeste;;;;
41;PR;Parana;Pitanga;4123857;Santa Maria do Oeste;412385720;Ouro Verde;;;;
41;PR;Parana;Pitanga;4123857;Santa Maria do Oeste;412385725;Rio do Tigre;;;;
41;PR;Parana;Pitanga;4123857;Santa Maria do Oeste;412385730;Sao Jose;;;;
41;PR;Parana;Pitanga;4123857;Santa Maria do Oeste;412385735;Sao Manoel;;;;
41;PR;Parana;Cornelio Procopio;4123907;Santa Mariana;412390705;Santa Mariana;;;;
41;PR;Parana;Paranavai;4123956;Santa Monica;412395605;Santa Monica;;;;
41;PR;Parana;Paranavai;4123956;Santa Monica;412395610;Aparecida do Ivai;;;;
41;PR;Parana;Cascavel;4124020;Santa Tereza do Oeste;412402005;Santa Tereza do Oeste;;;;
41;PR;Parana;Foz do Iguacu;4124053;Santa Terezinha de Itaipu;412405305;Santa Terezinha de Itaipu;;;;
41;PR;Parana;Wenceslau Braz;4124004;Santana do Itarare;412400405;Santana do Itarare;;;;
41;PR;Parana;Jacarezinho;4124103;Santo Antonio da Platina;412410305;Santo Antonio da Platina;;;;
41;PR;Parana;Jacarezinho;4124103;Santo Antonio da Platina;412410312;Conselheiro Zacarias;;;;
41;PR;Parana;Jacarezinho;4124103;Santo Antonio da Platina;412410317;Monte Real;;;;
41;PR;Parana;Paranavai;4124202;Santo Antonio do Caiua;412420205;Santo Antonio do Caiua;;;;
41;PR;Parana;Cornelio Procopio;4124301;Santo Antonio do Paraiso;412430105;Santo Antonio do Paraiso;;;;
41;PR;Parana;Cornelio Procopio;4124301;Santo Antonio do Paraiso;412430110;Sao Judas Tadeu;;;;
41;PR;Parana;Francisco Beltrao;4124400;Santo Antonio do Sudoeste;412440005;Santo Antonio do Sudoeste;;;;
41;PR;Parana;Francisco Beltrao;4124400;Santo Antonio do Sudoeste;412440015;Marcionopolis;;;;
41;PR;Parana;Francisco Beltrao;4124400;Santo Antonio do Sudoeste;412440030;Sao Pedro do Florido;;;;
41;PR;Parana;Astorga;4124509;Santo Inacio;412450905;Santo Inacio;;;;
41;PR;Parana;Paranavai;4124608;Sao Carlos do Ivai;412460805;Sao Carlos do Ivai;;;;
41;PR;Parana;Paranavai;4124608;Sao Carlos do Ivai;412460810;Porto Sao Carlos;;;;
41;PR;Parana;Assai;4124707;Sao Jeronimo da Serra;412470705;Sao Jeronimo da Serra;;;;
41;PR;Parana;Assai;4124707;Sao Jeronimo da Serra;412470710;Sao Joao do Pinhal;;;;
41;PR;Parana;Assai;4124707;Sao Jeronimo da Serra;412470715;Terra Nova;;;;
41;PR;Parana;Assai;4124707;Sao Jeronimo da Serra;412470720;Vila Nova de Florenca;;;;
41;PR;Parana;Pato Branco;4124806;Sao Joao;412480605;Sao Joao;;;;
41;PR;Parana;Pato Branco;4124806;Sao Joao;412480610;Dois Irmaos;;;;
41;PR;Parana;Pato Branco;4124806;Sao Joao;412480615;Nova Lourdes;;;;
41;PR;Parana;Pato Branco;4124806;Sao Joao;412480617;Ouro Verde;;;;
41;PR;Parana;Pato Branco;4124806;Sao Joao;412480620;Vila Paraiso;;;;
41;PR;Parana;Paranavai;4124905;Sao Joao do Caiua;412490505;Sao Joao do Caiua;;;;
41;PR;Parana;Ivaipora;4125001;Sao Joao do Ivai;412500105;Sao Joao do Ivai;;;;
41;PR;Parana;Ivaipora;4125001;Sao Joao do Ivai;412500115;Ubauna;;;;
41;PR;Parana;Ivaipora;4125001;Sao Joao do Ivai;412500125;Luar;;;;
41;PR;Parana;Ivaipora;4125001;Sao Joao do Ivai;412500130;Santa Luzia da Alvorada;;;;
41;PR;Parana;Sao Mateus do Sul;4125100;Sao Joao do Triunfo;412510005;Sao Joao do Triunfo;;;;
41;PR;Parana;Sao Mateus do Sul;4125100;Sao Joao do Triunfo;412510010;Palmira;;;;
41;PR;Parana;Florai;4125308;Sao Jorge do Ivai;412530805;Sao Jorge do Ivai;;;;
41;PR;Parana;Florai;4125308;Sao Jorge do Ivai;412530810;Copacabana do Norte;;;;
41;PR;Parana;Umuarama;4125357;Sao Jorge do Patrocinio;412535705;Sao Jorge do Patrocinio;;;;
41;PR;Parana;Francisco Beltrao;4125209;Sao Jorge d Oeste;412520905;Sao Jorge d Oeste;;;;
41;PR;Parana;Francisco Beltrao;4125209;Sao Jorge d Oeste;412520910;Doutor Antonio Paranhos;;;;
41;PR;Parana;Francisco Beltrao;4125209;Sao Jorge d Oeste;412520915;Iolopolis;;;;
41;PR;Parana;Francisco Beltrao;4125209;Sao Jorge d Oeste;412520917;Lagos do Iguacu;;;;
41;PR;Parana;Francisco Beltrao;4125209;Sao Jorge d Oeste;412520920;Sede Nova Sant Ana;;;;
41;PR;Parana;Wenceslau Braz;4125407;Sao Jose da Boa Vista;412540705;Sao Jose da Boa Vista;;;;
41;PR;Parana;Toledo;4125456;Sao Jose das Palmeiras;412545605;Sao Jose das Palmeiras;;;;
41;PR;Parana;Curitiba;4125506;Sao Jose dos Pinhais;412550605;Sao Jose dos Pinhais;;;;
41;PR;Parana;Curitiba;4125506;Sao Jose dos Pinhais;412550606;Borda do Campo de Sao Sebastiao;;;;
41;PR;Parana;Curitiba;4125506;Sao Jose dos Pinhais;412550607;Cachoeira de Sao Jose;;;;
41;PR;Parana;Curitiba;4125506;Sao Jose dos Pinhais;412550610;Campo Largo da Roseira;;;;
41;PR;Parana;Curitiba;4125506;Sao Jose dos Pinhais;412550615;Colonia Murici;;;;
41;PR;Parana;Curitiba;4125506;Sao Jose dos Pinhais;412550620;Marcelino;;;;
41;PR;Parana;Curitiba;4125506;Sao Jose dos Pinhais;412550625;Sao Marcos;;;;
41;PR;Parana;Cianorte;4125555;Sao Manoel do Parana;412555505;Sao Manoel do Parana;;;;
41;PR;Parana;Sao Mateus do Sul;4125605;Sao Mateus do Sul;412560505;Sao Mateus do Sul;;;;
41;PR;Parana;Sao Mateus do Sul;4125605;Sao Mateus do Sul;412560510;Caita;;;;
41;PR;Parana;Sao Mateus do Sul;4125605;Sao Mateus do Sul;412560515;Fluviopolis;;;;
41;PR;Parana;Sao Mateus do Sul;4125605;Sao Mateus do Sul;412560520;Lajeado;;;;
41;PR;Parana;Foz do Iguacu;4125704;Sao Miguel do Iguacu;412570405;Sao Miguel do Iguacu;;;;
41;PR;Parana;Foz do Iguacu;4125704;Sao Miguel do Iguacu;412570410;Aurora do Iguacu;;;;
41;PR;Parana;Foz do Iguacu;4125704;Sao Miguel do Iguacu;412570420;Sao Jose do Iguacu;;;;
41;PR;Parana;Toledo;4125753;Sao Pedro do Iguacu;412575305;Sao Pedro do Iguacu;;;;
41;PR;Parana;Ivaipora;4125803;Sao Pedro do Ivai;412580305;Sao Pedro do Ivai;;;;
41;PR;Parana;Ivaipora;4125803;Sao Pedro do Ivai;412580310;Mariza;;;;
41;PR;Parana;Paranavai;4125902;Sao Pedro do Parana;412590205;Sao Pedro do Parana;;;;
41;PR;Parana;Paranavai;4125902;Sao Pedro do Parana;412590210;Porto Sao Jose;;;;
41;PR;Parana;Assai;4126009;Sao Sebastiao da Amoreira;412600905;Sao Sebastiao da Amoreira;;;;
41;PR;Parana;Cianorte;4126108;Sao Tome;412610805;Sao Tome;;;;
41;PR;Parana;Ibaiti;4126207;Sapopema;412620705;Sapopema;;;;
41;PR;Parana;Ibaiti;4126207;Sapopema;412620710;Lambari;;;;
41;PR;Parana;Ibaiti;4126207;Sapopema;412620715;Vida Nova;;;;
41;PR;Parana;Maringa;4126256;Sarandi;412625605;Sarandi;;;;
41;PR;Parana;Pato Branco;4126272;Saudade do Iguacu;412627205;Saudade do Iguacu;;;;
41;PR;Parana;Jaguariaiva;4126306;Senges;412630605;Senges;;;;
41;PR;Parana;Jaguariaiva;4126306;Senges;412630607;Ouro Verde;;;;
41;PR;Parana;Jaguariaiva;4126306;Senges;412630610;Reianopolis;;;;
41;PR;Parana;Foz do Iguacu;4126355;Serranopolis do Iguacu;412635505;Serranopolis do Iguacu;;;;
41;PR;Parana;Cornelio Procopio;4126405;Sertaneja;412640505;Sertaneja;;;;
41;PR;Parana;Cornelio Procopio;4126405;Sertaneja;412640510;Paranagi;;;;
41;PR;Parana;Porecatu;4126504;Sertanopolis;412650405;Sertanopolis;;;;
41;PR;Parana;Wenceslau Braz;4126603;Siqueira Campos;412660305;Siqueira Campos;;;;
41;PR;Parana;Wenceslau Braz;4126603;Siqueira Campos;412660310;Alemoa;;;;
41;PR;Parana;Pato Branco;4126652;Sulina;412665205;Sulina;;;;
41;PR;Parana;Londrina;4126678;Tamarana;412667805;Tamarana;;;;
41;PR;Parana;Paranavai;4126702;Tamboara;412670205;Tamboara;;;;
41;PR;Parana;Cianorte;4126801;Tapejara;412680105;Tapejara;;;;
41;PR;Parana;Cianorte;4126801;Tapejara;412680110;Bela Vista do Tapiracui;;;;
41;PR;Parana;Umuarama;4126900;Tapira;412690005;Tapira;;;;
41;PR;Parana;Prudentopolis;4127007;Teixeira Soares;412700705;Teixeira Soares;;;;
41;PR;Parana;Prudentopolis;4127007;Teixeira Soares;412700720;Guarauna;;;;
41;PR;Parana;Telemaco Borba;4127106;Telemaco Borba;412710605;Telemaco Borba;;;;
41;PR;Parana;Campo Mourao;4127205;Terra Boa;412720505;Terra Boa;;;;
41;PR;Parana;Paranavai;4127304;Terra Rica;412730405;Terra Rica;;;;
41;PR;Parana;Paranavai;4127304;Terra Rica;412730410;Adhemar de Barros;;;;
41;PR;Parana;Toledo;4127403;Terra Roxa;412740305;Terra Roxa;;;;
41;PR;Parana;Toledo;4127403;Terra Roxa;412740310;Santa Rita d Oeste;;;;
41;PR;Parana;Telemaco Borba;4127502;Tibagi;412750205;Tibagi;;;;
41;PR;Parana;Telemaco Borba;4127502;Tibagi;412750210;Alto do Amparo;;;;
41;PR;Parana;Telemaco Borba;4127502;Tibagi;412750220;Caetano Mendes;;;;
41;PR;Parana;Rio Negro;4127601;Tijucas do Sul;412760105;Tijucas do Sul;;;;
41;PR;Parana;Toledo;4127700;Toledo;412770005;Toledo;;;;
41;PR;Parana;Toledo;4127700;Toledo;412770008;Concordia do Oeste;;;;
41;PR;Parana;Toledo;4127700;Toledo;412770010;Dez de Maio;;;;
41;PR;Parana;Toledo;4127700;Toledo;412770015;Dois Irmaos;;;;
41;PR;Parana;Toledo;4127700;Toledo;412770020;Novo Sarandi;;;;
41;PR;Parana;Toledo;4127700;Toledo;412770025;Sao Luiz do Oeste;;;;
41;PR;Parana;Toledo;4127700;Toledo;412770030;Sao Miguel;;;;
41;PR;Parana;Toledo;4127700;Toledo;412770033;Vila Ipiranga;;;;
41;PR;Parana;Toledo;4127700;Toledo;412770035;Vila Nova;;;;
41;PR;Parana;Toledo;4127700;Toledo;412770040;Novo Sobradinho;;;;
41;PR;Parana;Wenceslau Braz;4127809;Tomazina;412780905;Tomazina;;;;
41;PR;Parana;Wenceslau Braz;4127809;Tomazina;412780910;Sape;;;;
41;PR;Parana;Cascavel;4127858;Tres Barras do Parana;412785805;Tres Barras do Parana;;;;
41;PR;Parana;Curitiba;4127882;Tunas do Parana;412788205;Tunas do Parana;;;;
41;PR;Parana;Cianorte;4127908;Tuneiras do Oeste;412790805;Tuneiras do Oeste;;;;
41;PR;Parana;Cianorte;4127908;Tuneiras do Oeste;412790810;Aparecida D Oeste;;;;
41;PR;Parana;Cianorte;4127908;Tuneiras do Oeste;412790815;Maraba;;;;
41;PR;Parana;Toledo;4127957;Tupassi;412795705;Tupassi;;;;
41;PR;Parana;Guarapuava;4127965;Turvo;412796505;Turvo;;;;
41;PR;Parana;Goioere;4128005;Ubirata;412800505;Ubirata;;;;
41;PR;Parana;Goioere;4128005;Ubirata;412800510;Yolanda;;;;
41;PR;Parana;Umuarama;4128104;Umuarama;412810405;Umuarama;;;;
41;PR;Parana;Umuarama;4128104;Umuarama;412810415;Lovat;;;;
41;PR;Parana;Umuarama;4128104;Umuarama;412810425;Roberto Silveira;;;;
41;PR;Parana;Umuarama;4128104;Umuarama;412810430;Santa Eliza;;;;
41;PR;Parana;Umuarama;4128104;Umuarama;412810435;Serra dos Dourados;;;;
41;PR;Parana;Uniao da Vitoria;4128203;Uniao da Vitoria;412820305;Uniao da Vitoria;;;;
41;PR;Parana;Uniao da Vitoria;4128203;Uniao da Vitoria;412820310;Sao Cristovao;;;;
41;PR;Parana;Uniao da Vitoria;4128203;Uniao da Vitoria;412820315;Sao Domingos;;;;
41;PR;Parana;Astorga;4128302;Uniflor;412830205;Uniflor;;;;
41;PR;Parana;Assai;4128401;Urai;412840105;Urai;;;;
41;PR;Parana;Assai;4128401;Urai;412840110;Cruzeiro do Norte;;;;
41;PR;Parana;Telemaco Borba;4128534;Ventania;412853405;Ventania;;;;
41;PR;Parana;Telemaco Borba;4128534;Ventania;412853410;Novo Barro Preto;;;;
41;PR;Parana;Foz do Iguacu;4128559;Vera Cruz do Oeste;412855905;Vera Cruz do Oeste;;;;
41;PR;Parana;Francisco Beltrao;4128609;Vere;412860905;Vere;;;;
41;PR;Parana;Francisco Beltrao;4128609;Vere;412860910;Presidente Kennedy;;;;
41;PR;Parana;Francisco Beltrao;4128609;Vere;412860915;Sede Progresso;;;;
41;PR;Parana;Guarapuava;4128658;Virmond;412865805;Virmond;;;;
41;PR;Parana;Pato Branco;4128708;Vitorino;412870805;Vitorino;;;;
41;PR;Parana;Wenceslau Braz;4128500;Wenceslau Braz;412850005;Wenceslau Braz;;;;
41;PR;Parana;Umuarama;4128807;Xambre;412880705;Xambre;;;;
41;PR;Parana;Umuarama;4128807;Xambre;412880710;Casa Branca;;;;
41;PR;Parana;Umuarama;4128807;Xambre;412880715;Eliza;;;;
42;SC;Santa Catarina;Curitibanos;4200051;Abdon Batista;420005105;Abdon Batista;;;;
42;SC;Santa Catarina;Xanxere;4200101;Abelardo Luz;420010105;Abelardo Luz;;;;
42;SC;Santa Catarina;Ituporanga;4200200;Agrolandia;420020005;Agrolandia;;;;
42;SC;Santa Catarina;Rio do Sul;4200309;Agronomica;420030905;Agronomica;;;;
42;SC;Santa Catarina;Joacaba;4200408;Agua Doce;420040805;Agua Doce;;;;
42;SC;Santa Catarina;Joacaba;4200408;Agua Doce;420040810;Herciliopolis;;;;
42;SC;Santa Catarina;Chapeco;4200507;Aguas de Chapeco;420050705;Aguas de Chapeco;;;;
42;SC;Santa Catarina;Chapeco;4200556;Aguas Frias;420055605;Aguas Frias;;;;
42;SC;Santa Catarina;Tabuleiro;4200606;Aguas Mornas;420060605;Aguas Mornas;;;;
42;SC;Santa Catarina;Tabuleiro;4200705;Alfredo Wagner;420070505;Alfredo Wagner;;;;
42;SC;Santa Catarina;Tabuleiro;4200705;Alfredo Wagner;420070510;Arnopolis;;;;
42;SC;Santa Catarina;Tabuleiro;4200705;Alfredo Wagner;420070515;Catuira;;;;
42;SC;Santa Catarina;Tabuleiro;4200705;Alfredo Wagner;420070520;Sao Leonardo;;;;
42;SC;Santa Catarina;Concordia;4200754;Alto Bela Vista;420075405;Alto Bela Vista;;;;
42;SC;Santa Catarina;Sao Miguel do Oeste;4200804;Anchieta;420080405;Anchieta;;;;
42;SC;Santa Catarina;Tijucas;4200903;Angelina;420090305;Angelina;;;;
42;SC;Santa Catarina;Tijucas;4200903;Angelina;420090310;Barra Clara;;;;
42;SC;Santa Catarina;Tijucas;4200903;Angelina;420090315;Garcia;;;;
42;SC;Santa Catarina;Campos de Lages;4201000;Anita Garibaldi;420100005;Anita Garibaldi;;;;
42;SC;Santa Catarina;Campos de Lages;4201000;Anita Garibaldi;420100015;Lagoa da Estiva;;;;
42;SC;Santa Catarina;Tabuleiro;4201109;Anitapolis;420110905;Anitapolis;;;;
42;SC;Santa Catarina;Florianopolis;4201208;Antonio Carlos;420120805;Antonio Carlos;;;;
42;SC;Santa Catarina;Blumenau;4201257;Apiuna;420125705;Apiuna;;;;
42;SC;Santa Catarina;Concordia;4201273;Arabuta;420127305;Arabuta;;;;
42;SC;Santa Catarina;Concordia;4201273;Arabuta;420127310;Nova Estrela;;;;
42;SC;Santa Catarina;Joinville;4201307;Araquari;420130705;Araquari;;;;
42;SC;Santa Catarina;Joinville;4201307;Araquari;420130710;Itapocu;;;;
42;SC;Santa Catarina;Ararangua;4201406;Ararangua;420140605;Ararangua;;;;
42;SC;Santa Catarina;Ararangua;4201406;Ararangua;420140610;Hercilio Luz;;;;
42;SC;Santa Catarina;Ararangua;4201406;Ararangua;420140615;Balneario Morro dos Conventos;;;;
42;SC;Santa Catarina;Ararangua;4201406;Ararangua;420140625;Sanga da Toca;;;;
42;SC;Santa Catarina;Tubarao;4201505;Armazem;420150505;Armazem;;;;
42;SC;Santa Catarina;Joacaba;4201604;Arroio Trinta;420160405;Arroio Trinta;;;;
42;SC;Santa Catarina;Concordia;4201653;Arvoredo;420165305;Arvoredo;;;;
42;SC;Santa Catarina;Blumenau;4201703;Ascurra;420170305;Ascurra;;;;
42;SC;Santa Catarina;Ituporanga;4201802;Atalanta;420180205;Atalanta;;;;
42;SC;Santa Catarina;Rio do Sul;4201901;Aurora;420190105;Aurora;;;;
42;SC;Santa Catarina;Ararangua;4201950;Balneario Arroio do Silva;420195005;Balneario Arroio do Silva;;;;
42;SC;Santa Catarina;Joinville;4202057;Balneario Barra do Sul;420205705;Balneario Barra do Sul;;;;
42;SC;Santa Catarina;Itajai;4202008;Balneario Camboriu;420200805;Balneario Camboriu;;;;
42;SC;Santa Catarina;Ararangua;4202073;Balneario Gaivota;420207305;Balneario Gaivota;;;;
42;SC;Santa Catarina;Itajai;4212809;Balneario Picarras;421280905;Balneario Picarras;;;;
42;SC;Santa Catarina;Criciuma;4220000;Balneario Rincao;422000005;Balneario Rincao;;;;
42;SC;Santa Catarina;Sao Miguel do Oeste;4202081;Bandeirante;420208105;Bandeirante;;;;
42;SC;Santa Catarina;Sao Miguel do Oeste;4202099;Barra Bonita;420209905;Barra Bonita;;;;
42;SC;Santa Catarina;Itajai;4202107;Barra Velha;420210705;Barra Velha;;;;
42;SC;Santa Catarina;Canoinhas;4202131;Bela Vista do Toldo;420213105;Bela Vista do Toldo;;;;
42;SC;Santa Catarina;Sao Miguel do Oeste;4202156;Belmonte;420215605;Belmonte;;;;
42;SC;Santa Catarina;Blumenau;4202206;Benedito Novo;420220605;Benedito Novo;;;;
42;SC;Santa Catarina;Blumenau;4202206;Benedito Novo;420220613;Barra Sao Joao;;;;
42;SC;Santa Catarina;Blumenau;4202206;Benedito Novo;420220615;Santa Maria;;;;
42;SC;Santa Catarina;Florianopolis;4202305;Biguacu;420230505;Biguacu;;;;
42;SC;Santa Catarina;Florianopolis;4202305;Biguacu;420230510;Guaporanga;;;;
42;SC;Santa Catarina;Florianopolis;4202305;Biguacu;420230515;Sorocaba do Sul;;;;
42;SC;Santa Catarina;Blumenau;4202404;Blumenau;420240405;Blumenau;;;;
42;SC;Santa Catarina;Blumenau;4202404;Blumenau;420240410;Itoupava;;;;
42;SC;Santa Catarina;Blumenau;4202404;Blumenau;420240415;Grande Garcia;;;;
42;SC;Santa Catarina;Campos de Lages;4202438;Bocaina do Sul;420243805;Bocaina do Sul;;;;
42;SC;Santa Catarina;Campos de Lages;4202503;Bom Jardim da Serra;420250305;Bom Jardim da Serra;;;;
42;SC;Santa Catarina;Xanxere;4202537;Bom Jesus;420253705;Bom Jesus;;;;
42;SC;Santa Catarina;Chapeco;4202578;Bom Jesus do Oeste;420257805;Bom Jesus do Oeste;;;;
42;SC;Santa Catarina;Campos de Lages;4202602;Bom Retiro;420260205;Bom Retiro;;;;
42;SC;Santa Catarina;Campos de Lages;4202602;Bom Retiro;420260210;Canoas;;;;
42;SC;Santa Catarina;Itajai;4202453;Bombinhas;420245305;Bombinhas;;;;
42;SC;Santa Catarina;Blumenau;4202701;Botuvera;420270105;Botuvera;;;;
42;SC;Santa Catarina;Tubarao;4202800;Braco do Norte;420280005;Braco do Norte;;;;
42;SC;Santa Catarina;Rio do Sul;4202859;Braco do Trombudo;420285905;Braco do Trombudo;;;;
42;SC;Santa Catarina;Curitibanos;4202875;Brunopolis;420287505;Brunopolis;;;;
42;SC;Santa Catarina;Curitibanos;4202875;Brunopolis;420287510;Marombas;;;;
42;SC;Santa Catarina;Blumenau;4202909;Brusque;420290905;Brusque;;;;
42;SC;Santa Catarina;Joacaba;4203006;Cacador;420300605;Cacador;;;;
42;SC;Santa Catarina;Joacaba;4203006;Cacador;420300615;Taquara Verde;;;;
42;SC;Santa Catarina;Chapeco;4203105;Caibi;420310505;Caibi;;;;
42;SC;Santa Catarina;Joacaba;4203154;Calmon;420315405;Calmon;;;;
42;SC;Santa Catarina;Itajai;4203204;Camboriu;420320405;Camboriu;;;;
42;SC;Santa Catarina;Itajai;4203204;Camboriu;420320410;Monte Alegre;;;;
42;SC;Santa Catarina;Sao Bento do Sul;4203303;Campo Alegre;420330305;Campo Alegre;;;;
